event_time,source_ip,source_country,request_uri,terminatingruleid,action,country_code,rule_code,uri_len
30:42.8,14.40.149.76,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
47:07.9,58.122.58.197,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
27:51.6,1.208.212.166,KR,/index.html,Default_Action,ALLOW,0,2,11
36:44.7,125.128.253.241,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
27:01.7,1.209.181.15,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
26:48.5,125.130.145.125,KR,/products/3,Default_Action,ALLOW,0,2,11
04:21.5,58.122.92.150,KR,/products/1,Default_Action,ALLOW,0,2,11
09:37.0,58.120.183.74,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
33:55.0,14.32.48.103,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
16:16.5,1.208.84.236,KR,/login,Default_Action,ALLOW,0,2,6
49:16.5,27.100.132.80,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
27:44.2,27.96.91.240,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
44:45.1,27.96.25.206,KR,/cart,Default_Action,ALLOW,0,2,5
31:47.3,27.96.79.25,KR,/logout,Default_Action,ALLOW,0,2,7
52:17.0,125.128.218.21,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
06:24.8,125.128.84.16,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
30:04.4,27.96.43.182,KR,/about,Default_Action,ALLOW,0,2,6
29:21.4,27.96.45.192,KR,/api/products/list,Default_Action,ALLOW,0,2,18
52:09.2,14.32.32.201,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
29:28.8,14.40.128.43,KR,/index.html,Default_Action,ALLOW,0,2,11
20:55.5,14.40.178.171,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
52:29.9,125.130.210.140,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
57:17.3,58.120.207.183,KR,/,Default_Action,ALLOW,0,2,1
56:50.1,58.120.245.99,KR,/profile,Default_Action,ALLOW,0,2,8
02:13.1,14.40.71.243,KR,/api/users,Default_Action,ALLOW,0,2,10
54:42.2,125.130.171.151,KR,/api/users,Default_Action,ALLOW,0,2,10
06:31.1,27.100.19.237,KR,/api/products/list,Default_Action,ALLOW,0,2,18
53:00.8,27.96.59.73,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
38:37.9,27.96.26.150,KR,/index.html,Default_Action,ALLOW,0,2,11
03:14.8,14.40.14.185,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
04:52.7,14.40.151.193,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
19:36.3,58.122.189.31,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
17:02.8,58.120.65.220,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
16:50.5,1.208.180.44,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
54:14.2,14.40.194.203,KR,/robots.txt,Default_Action,ALLOW,0,2,11
02:42.4,27.100.219.181,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
53:55.6,14.40.99.92,KR,/api/users,Default_Action,ALLOW,0,2,10
52:13.6,1.208.226.68,KR,/contact,Default_Action,ALLOW,0,2,8
29:33.1,27.100.4.250,KR,/robots.txt,Default_Action,ALLOW,0,2,11
39:15.9,27.100.201.162,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
43:09.8,27.96.206.220,KR,/logout,Default_Action,ALLOW,0,2,7
08:24.0,14.40.75.24,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
34:32.0,58.120.251.240,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
16:12.6,14.40.50.5,KR,/api/products/list,Default_Action,ALLOW,0,2,18
16:59.7,1.208.191.92,KR,/index.html,Default_Action,ALLOW,0,2,11
59:56.6,14.32.60.44,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
27:49.6,125.130.88.139,KR,/api/health,Default_Action,ALLOW,0,2,11
01:55.6,58.120.75.8,KR,/api/users,Default_Action,ALLOW,0,2,10
12:24.3,27.96.10.254,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
46:47.9,125.130.208.7,KR,/products/2,Default_Action,ALLOW,0,2,11
35:04.9,58.122.138.236,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
46:29.9,27.96.235.52,KR,/robots.txt,Default_Action,ALLOW,0,2,11
59:41.4,58.122.62.104,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
20:24.1,58.122.230.109,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
01:24.6,1.208.235.110,KR,/checkout,Default_Action,ALLOW,0,2,9
45:57.8,125.130.9.4,KR,/cart,Default_Action,ALLOW,0,2,5
59:31.9,27.100.228.45,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
56:50.2,27.96.119.137,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
39:43.9,1.209.210.6,KR,/api/orders,Default_Action,ALLOW,0,2,11
57:48.2,14.40.37.227,KR,/cart,Default_Action,ALLOW,0,2,5
49:40.6,1.209.96.244,KR,/robots.txt,Default_Action,ALLOW,0,2,11
36:34.0,125.130.217.214,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
31:15.0,27.100.240.195,KR,/products/3,Default_Action,ALLOW,0,2,11
20:56.1,58.120.139.239,KR,/logout,Default_Action,ALLOW,0,2,7
53:46.2,27.96.6.142,KR,/dashboard,Default_Action,ALLOW,0,2,10
51:40.6,125.128.104.82,KR,/products/1,Default_Action,ALLOW,0,2,11
18:52.6,27.100.126.92,KR,/api/users,Default_Action,ALLOW,0,2,10
14:25.4,1.209.186.233,KR,/index.html,Default_Action,ALLOW,0,2,11
28:03.3,1.208.37.140,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
40:50.5,27.100.45.39,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
44:06.6,27.96.104.200,KR,/robots.txt,Default_Action,ALLOW,0,2,11
14:20.7,27.100.227.143,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
47:57.1,58.120.78.9,KR,/api/products,Default_Action,ALLOW,0,2,13
16:35.0,27.100.39.97,KR,/api/products,Default_Action,ALLOW,0,2,13
38:22.7,125.130.183.19,KR,/robots.txt,Default_Action,ALLOW,0,2,11
42:44.9,14.40.242.71,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
04:36.8,58.120.227.92,KR,/index.html,Default_Action,ALLOW,0,2,11
24:51.0,125.128.62.16,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
07:41.0,27.100.19.163,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
44:00.9,125.128.169.121,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
05:16.4,58.120.213.140,KR,/api/orders,Default_Action,ALLOW,0,2,11
02:53.1,14.32.142.221,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
59:10.6,1.208.181.84,KR,/contact,Default_Action,ALLOW,0,2,8
51:48.2,14.40.157.202,KR,/robots.txt,Default_Action,ALLOW,0,2,11
02:54.8,58.122.103.20,KR,/checkout,Default_Action,ALLOW,0,2,9
15:02.3,14.32.196.83,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
43:53.2,125.128.27.27,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
51:08.2,58.122.1.16,KR,/logout,Default_Action,ALLOW,0,2,7
22:02.2,27.100.253.214,KR,/logout,Default_Action,ALLOW,0,2,7
37:47.2,14.32.161.2,KR,/profile,Default_Action,ALLOW,0,2,8
07:14.6,1.209.237.183,KR,/contact,Default_Action,ALLOW,0,2,8
55:08.2,27.100.141.241,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
04:03.3,27.96.40.11,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
46:10.9,1.208.206.118,KR,/cart,Default_Action,ALLOW,0,2,5
22:09.8,1.209.211.172,KR,/about,Default_Action,ALLOW,0,2,6
02:19.5,58.120.85.122,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
59:30.5,1.209.230.208,KR,/about,Default_Action,ALLOW,0,2,6
09:02.1,125.128.66.21,KR,/index.html,Default_Action,ALLOW,0,2,11
59:58.0,27.100.187.96,KR,/products/3,Default_Action,ALLOW,0,2,11
30:38.5,14.40.218.15,KR,/products/1,Default_Action,ALLOW,0,2,11
02:49.2,1.208.240.42,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
53:02.2,1.208.1.86,KR,/api/products,Default_Action,ALLOW,0,2,13
49:58.6,125.130.208.127,KR,/checkout,Default_Action,ALLOW,0,2,9
32:57.5,58.120.154.64,KR,/profile,Default_Action,ALLOW,0,2,8
19:44.1,27.96.237.228,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
18:25.5,125.128.25.203,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
11:52.4,125.130.38.6,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
35:01.9,1.209.143.248,KR,/api/orders,Default_Action,ALLOW,0,2,11
03:09.1,1.208.249.237,KR,/index.html,Default_Action,ALLOW,0,2,11
32:07.9,58.120.162.64,KR,/api/orders,Default_Action,ALLOW,0,2,11
31:17.3,27.100.64.56,KR,/contact,Default_Action,ALLOW,0,2,8
32:23.2,58.120.28.138,KR,/robots.txt,Default_Action,ALLOW,0,2,11
57:08.2,1.209.37.68,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
02:25.9,27.96.78.44,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
16:20.2,58.122.133.223,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
57:46.9,27.100.198.246,KR,/profile,Default_Action,ALLOW,0,2,8
45:46.6,27.100.76.10,KR,/contact,Default_Action,ALLOW,0,2,8
23:00.3,27.100.71.69,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
44:37.5,1.208.147.146,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
57:09.3,1.209.118.63,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
28:24.0,27.96.231.59,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
44:18.3,27.96.73.248,KR,/products/1,Default_Action,ALLOW,0,2,11
23:32.6,125.130.202.167,KR,/products/2,Default_Action,ALLOW,0,2,11
15:31.7,27.96.201.220,KR,/index.html,Default_Action,ALLOW,0,2,11
53:19.9,58.122.57.111,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
34:42.5,58.120.44.218,KR,/products/1,Default_Action,ALLOW,0,2,11
36:40.8,27.100.131.218,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
01:37.5,14.40.218.252,KR,/about,Default_Action,ALLOW,0,2,6
19:43.5,27.100.207.204,KR,/about,Default_Action,ALLOW,0,2,6
51:02.6,14.40.97.49,KR,/index.html,Default_Action,ALLOW,0,2,11
45:14.8,1.208.83.97,KR,/,Default_Action,ALLOW,0,2,1
10:18.2,1.209.139.110,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
13:16.9,14.40.227.103,KR,/profile,Default_Action,ALLOW,0,2,8
06:01.5,125.128.51.209,KR,/,Default_Action,ALLOW,0,2,1
59:40.4,1.208.165.5,KR,/about,Default_Action,ALLOW,0,2,6
28:43.7,1.209.112.158,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
36:44.4,14.32.17.229,KR,/api/health,Default_Action,ALLOW,0,2,11
10:28.4,27.96.219.248,KR,/products/1,Default_Action,ALLOW,0,2,11
47:49.7,27.96.151.61,KR,/login,Default_Action,ALLOW,0,2,6
43:56.0,58.122.161.157,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
27:05.0,1.208.174.193,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
22:27.7,58.120.112.96,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
09:35.8,1.208.232.155,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
43:10.0,58.122.69.45,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
49:20.1,58.122.117.58,KR,/contact,Default_Action,ALLOW,0,2,8
36:27.9,125.130.220.19,KR,/api/users,Default_Action,ALLOW,0,2,10
28:29.4,27.96.137.11,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
40:14.8,125.128.170.67,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
47:09.0,125.128.210.18,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
50:03.2,125.128.81.197,KR,/login,Default_Action,ALLOW,0,2,6
41:33.7,14.40.113.137,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
44:39.3,125.128.225.167,KR,/products/2,Default_Action,ALLOW,0,2,11
40:02.4,58.120.61.254,KR,/api/users,Default_Action,ALLOW,0,2,10
48:18.3,14.32.184.144,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
06:29.9,27.96.79.69,KR,/profile,Default_Action,ALLOW,0,2,8
13:46.8,27.100.229.112,KR,/,Default_Action,ALLOW,0,2,1
27:45.2,1.209.183.111,KR,/api/products/list,Default_Action,ALLOW,0,2,18
55:38.9,58.120.222.1,KR,/products/2,Default_Action,ALLOW,0,2,11
56:22.8,27.96.9.207,KR,/products/3,Default_Action,ALLOW,0,2,11
10:18.1,14.40.169.215,KR,/dashboard,Default_Action,ALLOW,0,2,10
35:11.5,58.122.189.41,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
17:41.1,125.128.147.163,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
50:17.7,125.130.134.210,KR,/api/health,Default_Action,ALLOW,0,2,11
45:23.8,1.209.228.183,KR,/products/2,Default_Action,ALLOW,0,2,11
18:45.1,58.120.32.108,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
12:32.1,58.122.167.136,KR,/checkout,Default_Action,ALLOW,0,2,9
07:00.9,27.96.174.60,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
38:58.5,58.120.193.160,KR,/dashboard,Default_Action,ALLOW,0,2,10
21:39.7,125.128.255.229,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
05:03.3,1.209.75.122,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
50:42.0,125.128.206.40,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
39:13.2,58.122.163.174,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
34:17.2,125.130.176.138,KR,/api/health,Default_Action,ALLOW,0,2,11
10:01.3,1.209.131.106,KR,/api/health,Default_Action,ALLOW,0,2,11
51:03.2,125.128.252.245,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
18:58.5,14.40.40.123,KR,/contact,Default_Action,ALLOW,0,2,8
44:10.2,1.209.156.151,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
00:51.5,58.120.144.155,KR,/contact,Default_Action,ALLOW,0,2,8
19:27.4,125.128.193.181,KR,/api/health,Default_Action,ALLOW,0,2,11
39:49.7,1.208.159.91,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
52:42.4,14.40.188.180,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
44:16.8,14.32.191.252,KR,/checkout,Default_Action,ALLOW,0,2,9
38:29.5,14.32.117.112,KR,/robots.txt,Default_Action,ALLOW,0,2,11
29:28.6,27.100.239.95,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
05:00.7,1.209.35.204,KR,/products/2,Default_Action,ALLOW,0,2,11
19:48.9,1.209.94.100,KR,/logout,Default_Action,ALLOW,0,2,7
51:58.0,1.208.3.168,KR,/cart,Default_Action,ALLOW,0,2,5
42:40.4,1.209.95.243,KR,/api/products/list,Default_Action,ALLOW,0,2,18
49:05.7,14.32.60.20,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
25:01.8,1.209.173.164,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
31:23.6,27.96.15.245,KR,/robots.txt,Default_Action,ALLOW,0,2,11
07:12.6,125.130.99.233,KR,/products/3,Default_Action,ALLOW,0,2,11
26:36.6,14.32.98.157,KR,/products/2,Default_Action,ALLOW,0,2,11
49:13.2,1.209.241.110,KR,/logout,Default_Action,ALLOW,0,2,7
52:12.7,1.208.212.201,KR,/logout,Default_Action,ALLOW,0,2,7
27:36.0,58.122.8.97,KR,/index.html,Default_Action,ALLOW,0,2,11
10:19.0,27.96.85.223,KR,/cart,Default_Action,ALLOW,0,2,5
34:18.1,14.40.118.29,KR,/profile,Default_Action,ALLOW,0,2,8
26:04.0,14.32.190.1,KR,/logout,Default_Action,ALLOW,0,2,7
32:12.8,1.209.116.190,KR,/api/products/list,Default_Action,ALLOW,0,2,18
48:28.1,58.120.59.134,KR,/index.html,Default_Action,ALLOW,0,2,11
53:51.3,58.120.253.253,KR,/profile,Default_Action,ALLOW,0,2,8
44:05.4,14.32.100.44,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
17:54.0,14.40.171.219,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
41:03.9,125.128.111.11,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
27:58.1,58.120.182.124,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
10:01.8,58.122.193.149,KR,/products/1,Default_Action,ALLOW,0,2,11
01:03.6,27.100.11.200,KR,/,Default_Action,ALLOW,0,2,1
06:22.1,14.32.26.9,KR,/products/1,Default_Action,ALLOW,0,2,11
49:26.8,58.122.46.33,KR,/dashboard,Default_Action,ALLOW,0,2,10
43:13.6,125.128.116.147,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
08:52.9,58.120.62.24,KR,/checkout,Default_Action,ALLOW,0,2,9
55:36.0,1.208.165.144,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
57:15.0,27.100.56.104,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
37:18.2,27.100.73.23,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
24:59.8,58.122.12.49,KR,/products/1,Default_Action,ALLOW,0,2,11
57:14.5,14.32.87.63,KR,/profile,Default_Action,ALLOW,0,2,8
34:09.6,27.96.70.51,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
41:07.2,14.40.250.13,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
45:49.6,125.128.124.63,KR,/contact,Default_Action,ALLOW,0,2,8
41:46.4,1.208.75.38,KR,/api/health,Default_Action,ALLOW,0,2,11
24:26.1,27.96.179.164,KR,/robots.txt,Default_Action,ALLOW,0,2,11
57:29.6,125.128.169.45,KR,/dashboard,Default_Action,ALLOW,0,2,10
06:39.3,27.100.225.54,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
56:24.1,125.130.165.154,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
30:59.8,1.209.195.77,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
50:41.3,125.130.230.173,KR,/logout,Default_Action,ALLOW,0,2,7
18:56.0,58.122.130.139,KR,/robots.txt,Default_Action,ALLOW,0,2,11
34:35.7,125.130.55.126,KR,/profile,Default_Action,ALLOW,0,2,8
21:10.6,58.120.110.242,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
53:54.5,58.122.129.247,KR,/products/3,Default_Action,ALLOW,0,2,11
44:18.2,58.120.250.107,KR,/cart,Default_Action,ALLOW,0,2,5
45:18.0,1.209.101.80,KR,/api/users,Default_Action,ALLOW,0,2,10
11:43.9,1.208.56.105,KR,/cart,Default_Action,ALLOW,0,2,5
37:52.9,125.130.82.215,KR,/products/1,Default_Action,ALLOW,0,2,11
50:09.5,58.120.102.96,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
32:38.7,14.32.91.88,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
17:19.5,14.40.228.144,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
22:11.7,58.122.117.99,KR,/dashboard,Default_Action,ALLOW,0,2,10
40:20.5,58.120.191.89,KR,/cart,Default_Action,ALLOW,0,2,5
37:28.5,125.130.37.210,KR,/robots.txt,Default_Action,ALLOW,0,2,11
33:55.4,27.100.240.32,KR,/products/2,Default_Action,ALLOW,0,2,11
38:35.3,125.130.61.136,KR,/index.html,Default_Action,ALLOW,0,2,11
30:03.5,125.128.45.119,KR,/api/health,Default_Action,ALLOW,0,2,11
51:01.9,1.209.188.67,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
28:47.0,58.120.223.227,KR,/products/3,Default_Action,ALLOW,0,2,11
09:38.9,14.40.193.30,KR,/contact,Default_Action,ALLOW,0,2,8
01:00.3,58.122.239.47,KR,/api/orders,Default_Action,ALLOW,0,2,11
04:47.9,125.130.0.173,KR,/api/products,Default_Action,ALLOW,0,2,13
34:37.0,14.40.169.108,KR,/dashboard,Default_Action,ALLOW,0,2,10
10:17.4,14.32.233.39,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
57:53.6,58.120.171.138,KR,/api/health,Default_Action,ALLOW,0,2,11
29:24.5,58.122.215.108,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
05:50.9,27.100.224.111,KR,/products/3,Default_Action,ALLOW,0,2,11
19:17.9,14.40.16.127,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
33:31.5,14.40.83.112,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
06:36.5,14.32.147.40,KR,/api/orders,Default_Action,ALLOW,0,2,11
09:40.7,58.122.190.112,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
28:13.1,125.128.6.97,KR,/login,Default_Action,ALLOW,0,2,6
51:37.6,14.32.22.201,KR,/products/2,Default_Action,ALLOW,0,2,11
41:35.6,27.96.166.47,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
50:45.6,14.32.77.220,KR,/contact,Default_Action,ALLOW,0,2,8
19:30.7,14.40.130.33,KR,/dashboard,Default_Action,ALLOW,0,2,10
53:41.7,14.32.163.30,KR,/dashboard,Default_Action,ALLOW,0,2,10
57:51.7,1.209.182.103,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
09:47.7,1.208.245.2,KR,/cart,Default_Action,ALLOW,0,2,5
40:06.9,27.96.140.193,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
54:58.1,1.209.188.183,KR,/,Default_Action,ALLOW,0,2,1
25:22.0,125.128.78.108,KR,/about,Default_Action,ALLOW,0,2,6
20:14.2,1.209.41.80,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
02:34.8,58.120.40.222,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
29:58.7,14.32.107.38,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
18:21.7,1.208.62.156,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
12:10.7,14.32.52.197,KR,/checkout,Default_Action,ALLOW,0,2,9
43:24.8,27.100.252.82,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
35:17.5,1.209.73.230,KR,/profile,Default_Action,ALLOW,0,2,8
28:56.3,58.122.171.22,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
32:55.5,125.128.52.125,KR,/,Default_Action,ALLOW,0,2,1
51:15.9,1.208.73.137,KR,/api/products/list,Default_Action,ALLOW,0,2,18
38:25.9,58.122.200.153,KR,/,Default_Action,ALLOW,0,2,1
59:47.0,58.122.203.40,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
04:35.9,27.100.51.223,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
41:31.4,125.128.196.64,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
44:07.2,125.128.116.134,KR,/dashboard,Default_Action,ALLOW,0,2,10
52:05.6,14.32.70.169,KR,/,Default_Action,ALLOW,0,2,1
24:27.5,27.100.177.112,KR,/api/orders,Default_Action,ALLOW,0,2,11
24:18.3,1.208.5.69,KR,/profile,Default_Action,ALLOW,0,2,8
35:08.4,1.209.114.8,KR,/api/products,Default_Action,ALLOW,0,2,13
28:34.1,125.130.62.51,KR,/products/1,Default_Action,ALLOW,0,2,11
20:50.3,27.96.85.65,KR,/products/2,Default_Action,ALLOW,0,2,11
30:57.0,125.130.98.228,KR,/checkout,Default_Action,ALLOW,0,2,9
19:47.3,14.32.210.6,KR,/login,Default_Action,ALLOW,0,2,6
52:32.8,14.40.245.18,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
04:54.5,14.40.45.88,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
49:45.9,58.120.61.243,KR,/products/1,Default_Action,ALLOW,0,2,11
16:39.3,58.120.165.175,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
43:58.1,58.122.36.250,KR,/products/1,Default_Action,ALLOW,0,2,11
38:11.8,1.208.234.165,KR,/products/3,Default_Action,ALLOW,0,2,11
36:58.2,1.208.189.179,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
49:17.0,1.208.86.65,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
19:19.0,27.96.221.133,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
26:46.7,14.32.111.127,KR,/,Default_Action,ALLOW,0,2,1
00:43.4,14.40.84.133,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
57:20.2,27.100.20.217,KR,/dashboard,Default_Action,ALLOW,0,2,10
39:48.7,14.32.101.213,KR,/products/3,Default_Action,ALLOW,0,2,11
47:48.8,58.122.30.186,KR,/cart,Default_Action,ALLOW,0,2,5
05:56.2,1.209.60.69,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
34:39.3,27.96.213.214,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
37:07.5,125.130.100.215,KR,/products/2,Default_Action,ALLOW,0,2,11
06:38.5,58.122.204.206,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
02:59.6,125.130.176.45,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
03:00.2,27.96.230.126,KR,/logout,Default_Action,ALLOW,0,2,7
38:00.8,27.96.176.246,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
28:16.8,27.100.81.224,KR,/api/products/list,Default_Action,ALLOW,0,2,18
42:02.0,1.209.8.219,KR,/cart,Default_Action,ALLOW,0,2,5
40:38.9,1.208.240.12,KR,/about,Default_Action,ALLOW,0,2,6
26:31.5,27.96.185.230,KR,/index.html,Default_Action,ALLOW,0,2,11
46:18.1,58.122.209.156,KR,/login,Default_Action,ALLOW,0,2,6
37:30.0,125.128.240.65,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
36:06.7,14.32.57.246,KR,/api/orders,Default_Action,ALLOW,0,2,11
14:48.0,125.130.210.5,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
45:12.5,58.122.235.6,KR,/contact,Default_Action,ALLOW,0,2,8
45:28.0,58.120.99.94,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
26:27.2,1.208.25.81,KR,/api/products,Default_Action,ALLOW,0,2,13
51:12.5,14.40.60.153,KR,/contact,Default_Action,ALLOW,0,2,8
33:20.1,1.209.61.141,KR,/products/3,Default_Action,ALLOW,0,2,11
48:43.0,125.130.9.91,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
56:30.6,27.100.16.160,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
36:19.6,27.96.57.198,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
11:21.0,125.128.226.116,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
10:37.8,1.209.168.145,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
43:04.8,27.100.217.113,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
12:24.5,27.100.97.33,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
39:42.8,125.130.147.90,KR,/api/health,Default_Action,ALLOW,0,2,11
28:36.4,58.120.101.80,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
34:11.9,1.208.143.243,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
46:06.3,58.122.181.57,KR,/api/users,Default_Action,ALLOW,0,2,10
